stop_id,stop_code,stop_name,stop_lat,stop_lon,zone_id,stop_url,location_type,wheelchair_boarding
2647,2647,"Namatjira Dr before Badimara St",-35.353404,149.052595,,,0,0
2650,2650,"Athllon Dr after Shea St",-35.351277,149.090695,,,0,0
2651,2651,"Athllon Dr opp Shea St",-35.352368,149.091278,,,0,0
2652,2652,"Athllon Dr after Beasley St",-35.371283,149.092671,,,0,0
2653,2653,"Athllon Dr 2nd after Beasley St",-35.375775,149.093210,,,0,0
2654,2654,"Beasley St after Marshall St",-35.371151,149.100719,,,0,0
2655,2655,"Beasley St opp Wilkins St",-35.371724,149.098710,,,0,0
2657,2657,"Sheppard St after 2nd Raws Cr",-35.392830,149.164589,,,0,0
2661,2661,"Sheppard St after Johns Pl",-35.388841,149.170329,,,0,0
2663,2663,"Sheppard St before Arnott St",-35.386243,149.173424,,,0,0
2669,2669,"Streeton Dr opp Chapman PS",-35.354909,149.042503,,,0,0
2670,2670,"Chapman PS Streeton Dr",-35.354765,149.042180,,,0,0
2671,2671,"Ainsworth St opp Hobury St",-35.352035,149.094010,,,0,0
2672,2672,"Ainsworth St before Horbury St",-35.352021,149.093789,,,0,0
2673,2673,"Athllon Dr at Beasley St",-35.372591,149.093063,,,0,0
2674,2674,"Beasley St after Torrens Pl",-35.372924,149.088827,,,0,0
2675,2675,"142 Beasley St",-35.372983,149.088941,,,0,0
2676,2676,"Dixon Dr before Blackwood Tce",-35.333656,149.039023,,,0,0
2677,2677,"Dixon Dr before 2nd Burrinjuck Cr",-35.333590,149.038904,,,0,0
2678,2678,"Canberra Av before Mildura St",-35.326458,149.155175,,,0,0
2680,2680,"Canberra Av after Nyrang St",-35.325826,149.153585,,,0,0
2687,2687,"Athllon Dr opp Parramatta St",-35.355429,149.091612,,,0,0
2688,2688,"Athllon Dr after Parramatta St",-35.354038,149.091313,,,0,0
2690,2690,"Namatjira Dr before Macnally St",-35.339349,149.054694,,,0,0
2695,2695,"Tom Roberts Av opp 1st Templestowe Av",-35.465682,149.105927,,,0,0
2696,2696,"Tharwa Dr after Drakeford Dr",-35.445260,149.093656,,,0,0
2697,2697,"Tharwa Dr before Drakeford Dr",-35.445199,149.093261,,,0,0
2698,2698,"Tharwa Dr before Box Hill Av",-35.454626,149.091331,,,0,0
2699,2699,"Tharwa Dr after Box Hill Av",-35.454625,149.090981,,,0,0
2700,2700,"Atllon Dr before Dept of Human Services",-35.422239,149.067123,,,0,0
2713,2713,"Athllon Dr before Rowland Rees Cr",-35.417430,149.063533,,,0,0
2717,2717,"Jim Pike Av after 1st Charlton Cr",-35.460817,149.078202,,,0,0
2718,2718,"Soward Way after Athllon Dr",-35.419474,149.066372,,,0,0
2719,2719,"Soward Way before Scollay St",-35.418993,149.067557,,,0,0
2730,2730,"Kent St after Macartney Cr",-35.317013,149.098298,,,0,0
2731,2731,"Kent St after Strickland Cr",-35.317149,149.098201,,,0,0
2735,2735,"John Gorton Dr after Sculthorpe Av",-35.272946,149.049112,,,0,0
2738,2738,"John Gorton Dr opp Hazel Hawke Av",-35.279567,149.043524,,,0,0
2739,2739,"Sculthorpe Av before Saint Leon St",-35.272139,149.047031,,,0,0
2740,2740,"Sculthorpe Av before Constable St",-35.272233,149.047376,,,0,0
2741,2741,"Sculthorpe Av before Churcher Cr",-35.271590,149.042264,,,0,0
2742,2742,"Sculthorpe Av opp Maymuru Way",-35.271247,149.042750,,,0,0
2743,2743,"Sculthorpe Av before Hazel Hawke Av",-35.273384,149.038651,,,0,0
2744,2744,"Sculthorpe Av at Niland St",-35.273175,149.039005,,,0,0
2761,2761,"Woden Temporary Interchange Plt 1",-35.342973,149.087460,,,0,0
2762,2762,"Woden Temporary Interchange Plt 2",-35.343496,149.087577,,,0,0
2763,2763,"Woden Temporary Interchange Plt 3",-35.342741,149.087308,,,0,0
2764,2764,"Woden Temporary Interchange Plt 3 Arrive",-35.343279,149.087425,,,0,0
2766,2766,"Woden Temporary Interchange Plt 4 Arrive",-35.342721,149.087130,,,0,0
2767,2767,"Woden Temporary Interchange Plt 4",-35.343484,149.087318,,,0,0
2768,2768,"Woden Temporary Interchange Plt 5",-35.342746,149.087036,,,0,0
2769,2769,"Woden Temporary Interchange Plt 6",-35.343299,149.087169,,,0,0
2770,2770,"Woden Temporary Interchange Plt 6 Arrive",-35.343483,149.087212,,,0,0
2803,2803,"Steve Irwin Av before Ulysses Cct",-35.324372,149.036256,,,0,0
2805,2805,"Steve Irwin Av before David Fleay St",-35.324558,149.036357,,,0,0
2806,2806,"Steve Irwin Av after John Gorton Dr",-35.320403,149.036667,,,0,0
2807,2807,"Coaldrake Av after Sibosado St",-35.309291,149.022186,,,0,0
2809,2809,"John Gorton Dr after Steve Irwin Av",-35.319416,149.036656,,,0,0
2810,2810,"John Gorton Dr after Fred Daly Av",-35.320016,149.037916,,,0,0
2811,2811,"John Gorton Dr after Cotter Rd",-35.324779,149.043384,,,0,0
2812,2812,"Cotter Rd after Harold White Av",-35.325386,149.044625,,,0,0
2813,2813,"Coaldrake Av after Batterham Cr",-35.309476,149.021765,,,0,0
2817,2817,"Evelyn Scott School Bielski St",-35.306306,149.026416,,,0,0
2818,2818,"Bielski St opp Evelyn Scott School SSO",-35.306556,149.026303,,,0,0
2820,2820,"Streeton Drive after Unwin Pl",-35.329180,149.053930,,,0,0
2821,2821,"Streeton Dr after Dixon Dr",-35.327950,149.053530,,,0,0
2822,2822,"Cotter Rd After Streeton Dr",-35.326971,149.052640,,,0,0
2824,2824,"Fyshwick Park & Ride Iron Knob St",-35.338688,149.182785,,,0,0
2825,2825,"Canberra Av after Whyalla St",-35.335951,149.172779,,,0,0
2828,2828,"Kondelea Way before Goldbloom St",-35.304720,149.021290,,,0,0
2829,2829,"Kondelea Way before Eggins St",-35.305230,149.021350,,,0,0
2830,2830,"Denman Prospect Shops Felstead Vista",-35.299328,149.021880,,,0,0
2831,2831,"Felstead Vista opp Denman Prospect Shops",-35.299040,149.022293,,,0,0
2832,2832,"Holborow Av before Eureka Way",-35.299125,149.026735,,,0,0
2833,2833,"Holborow Av after Eureka Way",-35.298894,149.026815,,,0,0
2834,2834,"Holborow Av after Greenwood St",-35.298937,149.029989,,,0,0
2835,2835,"Holborow Av opp Greenwood St",-35.298611,149.031947,,,0,0
2836,2836,"John Gorton Dr after Wyndham Av",-35.304360,149.031990,,,0,0
2837,2837,"John Gorton Dr before Wyndham Av",-35.304650,149.032170,,,0,0
2838,2838,"John Gorton Dr after Holborow Av",-35.298601,149.034045,,,0,0
2839,2839,"John Gorton Dr opp Holborow Av",-35.299656,149.034225,,,0,0
2840,2840,"Annabelle View before Harold White Av",-35.320301,149.046979,,,0,0
2841,2841,"Annabelle View after Harold White Av",-35.320311,149.046786,,,0,0
2842,2842,"Harold White Av after Woodberry Av",-35.324459,149.044806,,,0,0
2843,2843,"Harold White Av before Woodberry Av",-35.324316,149.044733,,,0,0
2845,2845,"John Gorton Dr after Opperman Av",-35.311998,149.031926,,,0,0
2846,2846,"John Gorton Dr opp Opperman Av",-35.312967,149.032645,,,0,0
2847,2847,"Opperman Av after Porter St",-35.312972,149.029031,,,0,0
2848,2848,"Opperman Av before Uriarra Rd",-35.313152,149.028301,,,0,0
2849,2849,"Annabelle View before Janine Haines Tce",-35.316277,149.044146,,,0,0
2850,2850,"Annabelle View before Ken Tribe St",-35.316584,149.044106,,,0,0
2919,2919,"Ipswich St before Canberra Av",-35.329094,149.162797,,,0,0
2925,2925,"Forrest PS National Cct",-35.315401,149.126899,,,0,0
2926,2926,"National Cct opp Forrest PS",-35.315571,149.126543,,,0,0
2941,2941,"Newcastle St after Gladstone St",-35.324994,149.172318,,,0,0
2943,2943,"Canberra Av after Geelong St",-35.333471,149.167616,,,0,0
2944,2944,"Canberra Av before Faulding St",-35.335005,149.169987,,,0,0
2948,2948,"Canberra Outlet Centre Iron Knob St",-35.336291,149.179587,,,0,0
3,3,"Athllon Dr opp Learmonth Dr",-35.402793,149.065015,,,0,0
3000,3000,"City Interchange Plt 9 Arrivals",-35.278839,149.130649,,https://www.transport.act.gov.au/__data/assets/pdf_file/0009/1559421/20054_TC_interchange_map_city_A4.pdf,0,0
3003,3003,"London Cct opp Legislative Assembly",-35.281562,149.131859,,,0,0
3004,3004,"London Cct after Akuna St",-35.282280,149.132090,,,0,0
3005,3005,"National Convention Centre Constitution Av",-35.285100,149.134189,,,0,0
3006,3006,"CIT Reid Constitution Av",-35.286770,149.137069,,,0,0
3007,3007,"Constitution Av opp Anzac Park West",-35.288212,149.139444,,,0,0
3008,3008,"Constitution Av opp Anzac Park East",-35.290280,149.142899,,,0,0
3009,3009,"Constitution Av after Creswell St",-35.291834,149.145516,,,0,0
3011,3011,"Russell Offices Russell Dr",-35.297298,149.150267,,,0,0
3012,3012,"Edmund Barton Building Kings Av",-35.304286,149.134813,,,0,0
3017,3017,"Denison St opp Royal Australian Mint",-35.318962,149.094094,,,0,0
3018,3018,"Denison St after Napier Cl",-35.321860,149.094042,,,0,0
3019,3019,"The Woden School Denison St",-35.326030,149.091969,,,0,0
3020,3020,"Denison St opp The Woden School",-35.325909,149.091861,,,0,0
3021,3021,"Denison St after King St",-35.322186,149.093885,,,0,0
3022,3022,"Royal Australian Mint Denison St",-35.318826,149.093972,,,0,0
3025,3025,"Carruthers St opp Groom St",-35.326753,149.089967,,,0,0
3028,3028,"Kings Av before King Edward Tce",-35.303750,149.135389,,,0,0
3029,3029,"Russell Dr opp Russell Offices",-35.297130,149.149903,,,0,0
3031,3031,"Constitution Av after Russell Dr",-35.291780,149.145157,,,0,0
3032,3032,"Anzac Park East Constitution Av",-35.290291,149.142609,,,0,0
3033,3033,"Constitution Av after Anzac Park West",-35.288090,149.138939,,,0,0
3034,3034,"Constitution Av opp CIT Reid",-35.286351,149.135991,,,0,0
3035,3035,"Constitution Av opp National Convention Centre",-35.284860,149.133510,,,0,0
3042,3042,"City West Alinga St",-35.278251,149.127036,,,0,0
3044,3044,"Narrabundah Terminus Matina St",-35.331589,149.158968,,,0,0
3047,3047,"Marcus Clarke St after Farrell Pl",-35.281334,149.124016,,,0,0
3052,3052,"Canberra Centre",-35.279421,149.135019,,,0,0
3053,3053,"Ainslie Av after Currong St",-35.278104,149.138127,,,0,0
3054,3054,"Ainslie Av after Doonkuna St",-35.278548,149.138262,,,0,0
3055,3055,"Ainslie Av after Elimatta St",-35.277059,149.140781,,,0,0
3056,3056,"Ainslie Av before Elimatta St",-35.277577,149.140757,,,0,0
3060,3060,"General Bridges Dr before Gallipoli Rd",-35.295156,149.166573,,,0,0
3061,3061,"General Bridges Dr after Harrison Rd",-35.295108,149.166842,,,0,0
3062,3062,"Robert Campbell Rd opp Miles Rd",-35.296523,149.168646,,,0,0
3063,3063,"Robert Campbell Rd before Wilton Rd",-35.295992,149.169115,,,0,0
3064,3064,"Robert Campbell Rd before Parnell Rd",-35.297811,149.167099,,,0,0
3065,3065,"Parnell St opp Combes Rd",-35.299016,149.165864,,,0,0
3066,3066,"Parnell St before Plant Rd",-35.299781,149.165019,,,0,0
3067,3067,"Parnell St after Plant Rd",-35.300218,149.164438,,,0,0
3068,3068,"Morrison Cct before Bruche Rd",-35.302030,149.163516,,,0,0
3069,3069,"Morrison Cct after Bruche Rd",-35.301419,149.162591,,,0,0
3070,3070,"Russell Dr after Morshead Dr",-35.300714,149.150943,,,0,0
3071,3071,"Russell Dr before Kelliher Dr",-35.301408,149.151472,,,0,0
3072,3072,"Russell Dr before Kings Av",-35.298779,149.150857,,,0,0
3073,3073,"Russell Dr before Vivian Bullwinkel Way",-35.298741,149.151106,,,0,0
3074,3074,"Blamey Cr before Watt St",-35.291778,149.149495,,,0,0
3075,3075,"Blamey Cr before Vasey Cr",-35.291834,149.149888,,,0,0
3076,3076,"Blamey Cr opp Chauvel St",-35.290635,149.152764,,,0,0
3077,3077,"Blamey Cr after Chauvel St",-35.290421,149.152987,,,0,0
3078,3078,"Campbell PS Chauvel St",-35.290636,149.155031,,,0,0
3079,3079,"Chauvel St opp Campbell PS",-35.290934,149.155387,,,0,0
3080,3080,"Vasey Cr opp 100",-35.289366,149.158089,,,0,0
3081,3081,"100 Vasey Cr",-35.289438,149.158165,,,0,0
3082,3082,"White St after Vasey Cr",-35.286985,149.157936,,,0,0
3083,3083,"Vasey Cr after White St",-35.287827,149.158554,,,0,0
3084,3084,"St Thomas More's PS White St",-35.286987,149.155453,,,0,0
3085,3085,"White St before 2nd Glossop Cr",-35.286454,149.156599,,,0,0
3086,3086,"Campbell Shops White St",-35.288538,149.153701,,,0,0
3087,3087,"White St before 1st Glossop Cr",-35.287384,149.155054,,,0,0
3088,3088,"Blamey Cr opp Edmondson St",-35.286949,149.152245,,,0,0
3089,3089,"White St opp Campbell Shops",-35.288476,149.153582,,,0,0
3090,3090,"Blamey Cr before Creswell St",-35.285634,149.148310,,,0,0
3091,3091,"Blamey Cr before Edmondson St",-35.286234,149.151253,,,0,0
3092,3092,"Currong St after Anzac Park West",-35.284318,149.143795,,,0,0
3093,3093,"Blamey Cr after Creswell St",-35.285511,149.148117,,,0,0
3094,3094,"Euree St before Elimatta St",-35.282051,149.142387,,,0,0
3095,3095,"Currong St before Anzac Park West",-35.284329,149.143971,,,0,0
3096,3096,"Gooreen St after Coranderrk St",-35.278631,149.142558,,,0,0
3097,3097,"Euree St after Elimatta St",-35.282014,149.142569,,,0,0
3098,3098,"Boldrewood St after Barry Dr",-35.271943,149.119452,,,0,0
3099,3099,"Gooreen St after Allambee St",-35.278386,149.142543,,,0,0
3100,3100,"Boldrewood St after Froggatt St",-35.270968,149.117849,,,0,0
3101,3101,"Boldrewood St before Barry Dr",-35.272365,149.120285,,,0,0
3102,3102,"Boldrewood St after Ridley St",-35.269943,149.116101,,,0,0
3103,3103,"Boldrewood St before Froggatt St",-35.270709,149.117579,,,0,0
3104,3104,"Boldrewood St before David St",-35.268954,149.114847,,,0,0
3105,3105,"Boldrewood St before Spencer St",-35.269496,149.115556,,,0,0
3106,3106,"Miller St after Hobbs St",-35.266756,149.113995,,,0,0
3107,3107,"Miller St after Syme Cr",-35.267055,149.114068,,,0,0
3108,3108,"Miller St at Cockle St",-35.264695,149.114329,,,0,0
3109,3109,"Miller St before Faunce Cr",-35.264157,149.114538,,,0,0
3110,3110,"Miller St before Hack St",-35.260928,149.114941,,,0,0
3111,3111,"Miller St opp Hack St",-35.260720,149.115091,,,0,0
3112,3112,"Miller St after Quandong St",-35.257307,149.115522,,,0,0
3113,3113,"Miller St before Banksia St",-35.256979,149.115695,,,0,0
3114,3114,"Miller St after Nardoo Cr",-35.253416,149.116123,,,0,0
3115,3115,"Miller St after Scrivener St",-35.253724,149.116079,,,0,0
3116,3116,"Miller St after Merrit Pl",-35.251058,149.118188,,,0,0
3117,3117,"Miller St after Swainsona St",-35.250688,149.118947,,,0,0
3118,3118,"Miller St before Wattle St",-35.249642,149.120453,,,0,0
3119,3119,"Mackennal St before Wattle St",-35.248962,149.121741,,,0,0
3120,3120,"Mackennal St before Earle St",-35.247823,149.122514,,,0,0
3121,3121,"Mackennal St at Earle St",-35.247090,149.122761,,,0,0
3122,3122,"Mackennal St before Archibald St",-35.245762,149.122858,,,0,0
3123,3123,"Mackennal St after Archibald St",-35.245427,149.123051,,,0,0
3124,3124,"Archibald St opp Ashton St",-35.245087,149.125022,,,0,0
3125,3125,"Archibald St after Ashton St",-35.245155,149.124641,,,0,0
3126,3126,"Archibald St before Mouat St",-35.245304,149.126498,,,0,0
3127,3127,"Archibald St before Ashton St",-35.245333,149.126059,,,0,0
3128,3128,"North Lyneham Shops Cossington Smith Cr",-35.241162,149.124282,,,0,0
3129,3129,"Cossington Smith Cr before Fairweather Cct",-35.239918,149.121775,,,0,0
3130,3130,"Cossington Smith Cr after Piguenit Cl",-35.236852,149.123986,,,0,0
3132,3132,"Dickson Shops Cowper St",-35.250482,149.140589,,,0,0
3137,3137,"Torrens St after Girrahween St",-35.269960,149.134598,,,0,0
3139,3139,"Torrens St before Ipima St",-35.267979,149.134919,,,0,0
3140,3140,"Torrens St after Henty St",-35.269882,149.134733,,,0,0
3141,3141,"Ipima St after Torrens St",-35.266346,149.136068,,,0,0
3142,3142,"Torrens St after Ipima St",-35.267573,149.135090,,,0,0
3143,3143,"Cowper St after Limestone Av",-35.265386,149.138510,,,0,0
3144,3144,"Cowper St opp All Saints Church",-35.265169,149.139266,,,0,0
3145,3145,"Cowper St after 1st Bonney St",-35.264373,149.140879,,,0,0
3146,3146,"Cowper St after Cox St",-35.263631,149.141568,,,0,0
3147,3147,"Cowper St before Wakefield Av",-35.262013,149.141816,,,0,0
3148,3148,"Cowper St at Wakefield Av",-35.261475,149.141977,,,0,0
3149,3149,"Cowper St at 2nd Bonney St",-35.259595,149.141475,,,0,0
3150,3150,"Cowper St before Suttor St",-35.259824,149.141810,,,0,0
3159,3159,"Cowper St after Sherbrooke St",-35.257815,149.140126,,,0,0
3161,3161,"Cowper St after Hope St",-35.254402,149.138945,,,0,0
3162,3162,"Cowper St before Hope St",-35.254175,149.139078,,,0,0
3163,3163,"Cowper St opp Daramalan College",-35.252617,149.139492,,,0,0
3164,3164,"Cowper St opp Dickson Shops",-35.250227,149.140842,,,0,0
3165,3165,"Windeyer St after Phillip Av",-35.241324,149.150794,,,0,0
3166,3166,"Windeyer St opp Watson Shops",-35.239291,149.153783,,,0,0
3167,3167,"Watson Shops Windeyer St",-35.239161,149.153594,,,0,0
3168,3168,"Knox St at 2nd Higinbotham St",-35.239906,149.155945,,,0,0
3169,3169,"Knox St after 1st Irvine St",-35.239514,149.155714,,,0,0
3170,3170,"Knox St after 1st Higinbotham St",-35.242584,149.158686,,,0,0
3171,3171,"Knox St after 2nd Irvine St",-35.242297,149.158503,,,0,0
3172,3172,"Antill St opp Knox St",-35.242908,149.161223,,,0,0
3173,3173,"Antill St after Knox St",-35.242768,149.161221,,,0,0
3174,3174,"Antill St before Fison St",-35.241196,149.163368,,,0,0
3175,3175,"Antill St opp Fison St",-35.241028,149.163382,,,0,0
3176,3176,"Antill St opp Old Watson Terminus",-35.239647,149.165262,,,0,0
3177,3177,"Old Watson Terminus Antill St",-35.239565,149.165225,,,0,0
3178,3178,"Antill St opp Kilduff St",-35.230936,149.166875,,,0,0
3179,3179,"Antill St after Kilduff St",-35.231439,149.166715,,,0,0
3185,3185,"Hovea St after Macarthur Av",-35.259066,149.123703,,,0,0
3186,3186,"Hovea St before Boronia Dr",-35.258258,149.123924,,,0,0
3187,3187,"Scrivener St before Brigalow St",-35.255898,149.121969,,,0,0
3188,3188,"Scrivener St after Karri St",-35.256129,149.122642,,,0,0
3189,3189,"Brigalow St after Scrivener St",-35.254284,149.121414,,,0,0
3190,3190,"Brigalow St before Scrivener St",-35.254883,149.121087,,,0,0
3195,3195,"Antill St after Phillip Av",-35.246416,149.155931,,,0,0
3196,3196,"Antill St before Phillip Av",-35.246427,149.156307,,,0,0
3197,3197,"Madigan St after Antill St",-35.244645,149.160068,,,0,0
3198,3198,"Madigan St before Antill St",-35.244689,149.159894,,,0,0
3199,3199,"Madigan St opp Hackett Shops",-35.247096,149.162957,,,0,0
3200,3200,"Hackett Shops Madigan St",-35.248046,149.163186,,,0,0
3201,3201,"Madigan St opp Blue Gum PS",-35.249779,149.164080,,,0,0
3202,3202,"Blue Gum PS Madigan St",-35.249874,149.163872,,,0,0
3203,3203,"Madigan St before Mackenzie St",-35.252020,149.162279,,,0,0
3204,3204,"Madigan St opp Mackenzie St",-35.251740,149.162547,,,0,0
3205,3205,"Phillip Av opp Madigan St",-35.252667,149.159123,,,0,0
3206,3206,"Phillip Av before Madigan St",-35.252836,149.159634,,,0,0
3207,3207,"Phillip Av before Majura Av",-35.251424,149.156883,,,0,0
3208,3208,"Phillip Av after Stott St",-35.251153,149.156741,,,0,0
3209,3209,"Officer Cr after Salomons Pl",-35.251668,149.154608,,,0,0
3210,3210,"Officer Cr before Majura Av",-35.251411,149.154301,,,0,0
3211,3211,"Officer Cr after Agnew St",-35.253622,149.154742,,,0,0
3212,3212,"Officer Cr after 2nd Hannan Cr",-35.253737,149.154445,,,0,0
3213,3213,"Officer Cr before Gillen St",-35.255061,149.152870,,,0,0
3214,3214,"Officer Cr opp Gillen St",-35.254900,149.152876,,,0,0
3215,3215,"Officer Cr after Hawdon St",-35.256833,149.149891,,,0,0
3216,3216,"Officer Cr after Beeby St",-35.256821,149.149623,,,0,0
3217,3217,"Officer Cr before Tyson St",-35.258791,149.147878,,,0,0
3218,3218,"Officer Cr before Davenport St",-35.258487,149.147839,,,0,0
3219,3219,"Ebden St after 2nd Hoddle Gdns",-35.261354,149.147449,,,0,0
3220,3220,"Ebden St after Wakefield Av",-35.261568,149.147273,,,0,0
3221,3221,"O'Connell St opp Ainslie Shops",-35.262491,149.145898,,,0,0
3222,3222,"Ainslie Shops O'Connell St",-35.262310,149.145757,,,0,0
3223,3223,"Cox St before Campbell St",-35.263592,149.143947,,,0,0
3224,3224,"Campbell St before Cox St",-35.263771,149.143528,,,0,0
3225,3225,"Campbell St after Foveaux St",-35.265718,149.143343,,,0,0
3226,3226,"Campbell St before Foveaux St",-35.265512,149.143242,,,0,0
3227,3227,"Campbell St after 2nd Baker Gdns",-35.268477,149.144416,,,0,0
3228,3228,"Campbell St after Leslie St",-35.268758,149.144453,,,0,0
3229,3229,"Campbell St before Chisholm St",-35.271144,149.145964,,,0,0
3230,3230,"Chisholm St after Paterson St",-35.271756,149.145537,,,0,0
3231,3231,"Chisholm St after Howe Cr",-35.272643,149.143544,,,0,0
3232,3232,"Chisholm St after Lister Cr",-35.272482,149.143697,,,0,0
3233,3233,"Gooreen St after Donaldson St",-35.274395,149.140234,,,0,0
3234,3234,"Gooreen St after Chapman St",-35.274651,149.140258,,,0,0
3235,3235,"Gooreen St after Batman St",-35.276275,149.141326,,,0,0
3236,3236,"Gooreen St before Batman St",-35.276208,149.141162,,,0,0
3237,3237,"Melba St at Blacket St",-35.247310,149.142356,,,0,0
3238,3238,"Melba St at Allport St",-35.247712,149.142420,,,0,0
3239,3239,"Melba St after Legge St",-35.245492,149.142635,,,0,0
3240,3240,"Melba St opp Swinden St",-35.244920,149.142878,,,0,0
3241,3241,"Melba St after Atherton St",-35.243709,149.142941,,,0,0
3242,3242,"Melba St after Bradfield St",-35.243787,149.143060,,,0,0
3243,3243,"Bradfield St opp Frencham St",-35.243440,149.145499,,,0,0
3244,3244,"Bradfield St after Frencham St",-35.243437,149.144497,,,0,0
3245,3245,"Bradfield St before Nicholas St",-35.242508,149.147920,,,0,0
3246,3246,"Bradfield St after Burn St",-35.242366,149.148285,,,0,0
3248,3248,"Majura PS Knox St",-35.237980,149.153647,,,0,0
3249,3249,"Majura Preschool Knox St",-35.237187,149.152321,,,0,0
3250,3250,"Knox St opp 1st A'Beckett St",-35.234706,149.151706,,,0,0
3251,3251,"Knox St after 2nd A'Beckett St",-35.234956,149.151576,,,0,0
3252,3252,"Knox St before Piddington St",-35.232521,149.153198,,,0,0
3253,3253,"Knox St after Molesworth St",-35.232348,149.153228,,,0,0
3258,3258,"National Library King Edward Tce",-35.297957,149.129267,,,0,0
3259,3259,"The Treasury Building King Edward Tce",-35.297867,149.128904,,,0,0
3260,3260,"John Gorton Building Parkes Pl",-35.301184,149.133879,,,0,0
3261,3261,"Parkes Pl opp John Gorton Building",-35.301181,149.133731,,,0,0
3262,3262,"National Cct before Canberra Av",-35.314057,149.130378,,,0,0
3263,3263,"National Cct opp Fitzroy St",-35.313804,149.130568,,,0,0
3270,3270,"Monaro Cr before Flinders Way",-35.329658,149.128186,,,0,0
3271,3271,"Monaro Cr after Flinders Way",-35.329126,149.128066,,,0,0
3272,3272,"Canberra Senior Grammar School Golden Gr",-35.331576,149.128813,,,0,0
3273,3273,"Golden Gr opp Canberra Senior Grammar School",-35.331882,149.128542,,,0,0
3274,3274,"Golden Gr after Friendship St",-35.334904,149.125687,,,0,0
3275,3275,"Golden Gr opp Alexander St",-35.334292,149.126241,,,0,0
3276,3276,"Golden Gr before Friendship St",-35.336661,149.125743,,,0,0
3277,3277,"Golden Gr before Quiros St",-35.336672,149.125852,,,0,0
3278,3278,"Golden Gr after La Perouse St",-35.338756,149.126469,,,0,0
3279,3279,"Golden Gr before La Perouse St",-35.338292,149.126307,,,0,0
3280,3280,"La Perouse St before Cygnet Cr",-35.340702,149.130087,,,0,0
3281,3281,"La Perouse St after Golden Gr",-35.339791,149.127017,,,0,0
3282,3282,"La Perouse St before Red Hill Shops",-35.340621,149.132225,,,0,0
3283,3283,"La Perouse St before Nuyts St",-35.340313,149.128730,,,0,0
3284,3284,"La Perouse St before Dalrymple St",-35.338120,149.135785,,,0,0
3285,3285,"La Perouse St opp Red Hill Shops",-35.340646,149.131012,,,0,0
3286,3286,"Carnegie Cr after Finniss Cr",-35.337017,149.136597,,,0,0
3287,3287,"Red Hill School La Perouse St",-35.339816,149.134013,,,0,0
3288,3288,"Carnegie Cr after Scott St",-35.336901,149.140662,,,0,0
3289,3289,"La Perouse St before Carnegie Cr",-35.338255,149.135671,,,0,0
3290,3290,"Caley Cr before Sprent St",-35.337530,149.143658,,,0,0
3291,3291,"Carnegie Cr after La Perouse St",-35.336948,149.136732,,,0,0
3292,3292,"Caley Cr after Goyder St",-35.339461,149.145341,,,0,0
3293,3293,"Carnegie Cr before Caley Cr",-35.336688,149.140820,,,0,0
3294,3294,"Captain Cook Cr before Barrallier St",-35.325780,149.135261,,,0,0
3295,3295,"Caley Cr after Sprent St",-35.337652,149.143892,,,0,0
3296,3296,"Bremer St before Hodgkinson St",-35.329003,149.134687,,,0,0
3297,3297,"Caley Cr before Goyder St",-35.339475,149.145476,,,0,0
3299,3299,"Captain Cook Cr before Austin St",-35.326877,149.135214,,,0,0
3301,3301,"Bremer St before Captain Cook Cr",-35.328977,149.134429,,,0,0
3318,3318,"Canberra Railway Stn Burke Cr",-35.319524,149.148638,,,0,0
3319,3319,"Fred Daly Av after John Gorton Dr",-35.318909,149.038165,,,0,0
3320,3320,"Canberra Railway Station",-35.320070,149.149085,,,0,0
3321,3321,"Wentworth Av opp Canberra Railway Stn",-35.319226,149.146794,,,0,0
3322,3322,"Collie St after Wollongong St",-35.326815,149.179726,,,0,0
3323,3323,"Albany St before Townsville St",-35.327073,149.181764,,,0,0
3329,3329,"Fred Daly Av before John Gorton Dr",-35.319287,149.038078,,,0,0
3331,3331,"Fred Daly Av after Yorston St",-35.313407,149.042560,,,0,0
3332,3332,"Fred Daly Av before Buttfield St",-35.313765,149.042840,,,0,0
3345,3345,"Aspinall St opp Watson Terminus",-35.230062,149.161883,,,0,0
3346,3346,"Wattle St after Dyson St",-35.250488,149.122762,,,0,0
3347,3347,"Brigalow St opp Lyneham Shops",-35.251412,149.124469,,,0,0
3351,3351,"Milne Bay Rd after General Bridges Rd",-35.294172,149.162296,,,0,0
3352,3352,"Tobruk Rd before Gallipoli Rd",-35.293787,149.164322,,,0,0
3353,3353,"Canberra Airport",-35.307607,149.189463,,,0,0
3356,3356,"Legislative Assembly London Cct",-35.281324,149.131463,,,0,0
3360,3360,"Canberra Railway Stn Wentworth Av",-35.319203,149.147373,,,0,0
3369,3369,"Cowper St before Majura Av",-35.256820,149.139672,,,0,0
3377,3377,"Wattle St before Miller St",-35.249699,149.121427,,,0,0
3378,3378,"Brigalow St before Lyneham Shops",-35.252174,149.123329,,,0,0
3379,3379,"Brigalow St after Lyneham Shops",-35.252172,149.123480,,,0,0
3382,3382,"Ellenborough St before Cossington Smith St",-35.237517,149.125283,,,0,0
3383,3383,"Ellenborough St opp Cossington Smith St",-35.237660,149.125514,,,0,0
3384,3384,"Watson Terminus Aspinall St",-35.230200,149.161920,,,0,0
